"ID"	"symbol"
"Xe_000734"	"prostaglandin G H synthase and cyclooxygenase_3"
"Xe_000735"	"potassium channel tetramerisation domain containing_9"
"Xe_000736"	"prostaglandin G H synthase and cyclooxygenase_4"
"Xe_000737"	"CAPN7_2"
"Xe_000738"	"prostaglandin G H synthase and cyclooxygenase_5"
"Xe_000739"	"prostaglandin G H synthase and cyclooxygenase_6"
"Xe_000740"	"prostaglandin G H synthase and cyclooxygenase_7"
"Xe_000741"	"CAPN7_3"
"Xe_000742"	"C7ORF31_1"
"Xe_000743"	"MTAP"
"Xe_000744"	"KIAA0317"
"Xe_000745"	"FNE"
"Xe_000746"	"Tctex1 domain containing_1"
"Xe_000747"	"SGSH"
"Xe_000748"	"UGCG"
"Xe_000749"	"Xe_000749"
"Xe_000750"	"Xe_000750"
"Xe_000751"	"HEATR1"
"Xe_000752"	"TCTEX1D1_2"
"Xe_000753"	"Tctex1 domain containing_2"
"Xe_000754"	"Tctex-1 family_2"
"Xe_000755"	"NANOS1_1"
"Xe_000756"	"WDR63"
"Xe_000757"	"SELRC1"
"Xe_000758"	"RhoGAP_1"
"Xe_000759"	"GAA_1"
"Xe_000760"	"Trefoil (P-type) domain"
"Xe_000761"	"GAA_2"
"Xe_000762"	"Transcription elongation factor Elf1 like"
"Xe_000763"	"CAPSL_1"
"Xe_000764"	"CAPSL_3"
"Xe_000765"	"glutamine amidotransferase"
"Xe_000766"	"ADARB1"
"Xe_000767"	"LEO1"
"Xe_000768"	"Multicopper oxidase_1"
"Xe_000769"	"DnaJ domain_1"
"Xe_000770"	"SYDE2"
"Xe_000771"	"CDC14A_1"
"Xe_000772"	"Interferon-induced 6-16 family"
"Xe_000773"	"Universal stress protein_1"
"Xe_000774"	"Xe-000774"
"Xe_000775"	"Xe_000775"
"Xe_000776"	"Xe_000776"
"Xe_000777"	"ENPP1_1"
"Xe_000778"	"Potassium channel subfamily K member_1"
"Xe_000779"	"KCNK9_1"
"Xe_000780"	"CCDC24"
"Xe_000781"	"MPDZ"
"Xe_000782"	"KCTD7"
"Xe_000783"	"HUS1"
"Xe_000784"	"Receptor_1"
"Xe_000785"	"EPHX4_2"
"Xe_000786"	"Xe_000786"
"Xe_000787"	"TNPO1"
"Xe_000788"	"H-type lectin domain_1"
"Xe_000789"	"Xe_000789"
"Xe_000790"	"Xe_000790"
"Xe_000791"	"Xe_000791"
"Xe_000792"	"Xe_000792"
"Xe_000793"	"SSX2IP"
"Xe_000794"	"HMGXB4"
"Xe_000795"	"RANBP3"
"Xe_000796"	"METTL4"
"Xe_000797"	"TAL1"
"Xe_000798"	"Xe_000798"
"Xe_000799"	"HYI"
"Xe_000800"	"MATH"
"Xe_000801"	"TSPAN13_2"
"Xe_000802"	"MYL6_1"
"Xe_000803"	"Uncharacterised conserved protein (DUF2368)_1"
"Xe_000804"	"Xe_000804"
"Xe_000805"	"BRIX1"
"Xe_000806"	"Low-density lipoprotein receptor repeat class B_1"
"Xe_000807"	"Xe_000807"
"Xe_000808"	"SLC38A7_1"
"Xe_000809"	"SMARCA2"
"Xe_000810"	"LRP2_1"
"Xe_000811"	"Xe_000811"
"Xe_000812"	"Xe_000812"
"Xe_000813"	"Xe_000813"
"Xe_000814"	"ECH1"
"Xe_000815"	"Isy1-like splicing family"
"Xe_000816"	"MAP3K1_1"
"Xe_000817"	"PRDX1_1"
"Xe_000818"	"PLCD4"
"Xe_000819"	"TMEM8A_1"
"Xe_000820"	"heat shock transcription factor family member 5"
"Xe_000821"	"Xe_000821"
"Xe_000822"	"Xe_000822"
"Xe_000823"	"GSTM3"
"Xe_000824"	"CCDC130"
"Xe_000825"	"Protein of unknown function, DUF608"
"Xe_000826"	"PGM1"
"Xe_000827"	"MMACHC"
"Xe_000828"	"Xe_000828"
"Xe_000829"	"YIPF5"
"Xe_000830"	"TECRL"
"Xe_000831"	"TUBA1A_1"
"Xe_000832"	"Aldo/keto reductase family_1"
"Xe_000833"	"Major Facilitator Superfamily_1.2"
"Xe_000834"	"Xe_000834"
"Xe_000835"	"Xe_000835"
"Xe_000836"	"HDAC3"
"Xe_000837"	"NOX_2"
"Xe_000838"	"HEXIM1"
"Xe_000839"	"Transcriptional regulator, XRE family_1"
"Xe_000840"	"PRKCSH"
"Xe_000841"	"GRPR_1"
"Xe_000842"	"MTRR_1"
"Xe_000843"	"Xe_000843"
"Xe_000844"	"EBNA1BP2"
"Xe_000845"	"FZR1"
"Xe_000846"	"FAM183A"
"Xe_000847"	"HML_1"
"Xe_000848"	"Xe_000848"
"Xe_000849"	"SSPO_1"
"Xe_000850"	"cytochrome c-type heme"
"Xe_000851"	"ARL16"
"Xe_000852"	"VASH2"
"Xe_000853"	"LMBRD2"
"Xe_000854"	"Xe_000854"
"Xe_000855"	"SKP2"
"Xe_000856"	"phosphatase_1"
"Xe_000857"	"Granulin1"
"Xe_000858"	"GRN_2"
"Xe_000859"	"Xe_000859"
"Xe_000860"	"INHBE"
"Xe_000861"	"Xe_000861"
"Xe_000862"	"Xe_000862"
"Xe_000863"	"Protein of unknown function (DUF229)_1"
"Xe_000864"	"Xe_000864"
"Xe_000865"	"Xe_000865"
"Xe_000866"	"Integrase core domain_2"
"Xe_000867"	"Protein of unknown function (DUF229)_2"
"Xe_000868"	"ARFGAP1"
"Xe_000869"	"HIBCH"
"Xe_000870"	"Kinesin family member_1"
"Xe_028807"	"KCNC4"
"Xe_000871"	"Xe_000871"
"Xe_000872"	"serine racemase_1"
"Xe_000873"	"whole genome shotgun sequence_1"
"Xe_000874"	"BCSC_1"
"Xe_000875"	"Xe_000875"
"Xe_000876"	"GLI pathogenesis-related 2_1"
"Xe_000877"	"Xe_000877"
"Xe_028808"	"DCAKD"
"Xe_000878"	"DPCK"
"Xe_000879"	"Xe_000879"
"Xe_000880"	"nose resistant to fluoxetine protein 6-like_1"
"Xe_000881"	"Xe_000881"
"Xe_000882"	"nose resistant to fluoxetine protein 6-like_2"
"Xe_000883"	"MOB4"
"Xe_000884"	"TRNT1"
"Xe_000885"	"RALA"
"Xe_000886"	"CDK13"
"Xe_000887"	"YAE1D1"
"Xe_000888"	"Phytanoyl-CoA dioxygenase (PhyH)"
"Xe_000889"	"SOD2"
"Xe_000890"	"K_tetra_1"
"Xe_000891"	"HMGCS1_1"
"Xe_000892"	"HMGCS1_2"
"Xe_000893"	"DPYD"
"Xe_000894"	"Xe_000894"
"Xe_000895"	"DHX8"
"Xe_000896"	"NFX1"
"Xe_028809"	"KLK8_7"
"Xe_000897"	"Dynein heavy chain and region D6 of dynein motor"
"Xe_000898"	"Xe_000898"
"Xe_000899"	"Xe_000899"
"Xe_000900"	"Xe_000900"
"Xe_000901"	"heavy chain_1"
"Xe_000902"	"Xe_000902"
"Xe_000903"	"Xe_000903"
"Xe_000904"	"Xe_000904"
"Xe_000905"	"heavy chain_2"
"Xe_000906"	"Xe_000906"
"Xe_000907"	"DNHD1_1"
"Xe_000908"	"THAP10_1"
"Xe_000909"	"heavy chain_3"
"Xe_000910"	"TRMT61A"
"Xe_000911"	"TNF receptor-associated factor_1"
"Xe_000912"	"TAG-120"
"Xe_000913"	"TUT1_1"
"Xe_000914"	"CHN2_1"
"Xe_000915"	"HIGD1A"
"Xe_000916"	"PDE11A_1"
"Xe_000917"	"Xe_000917"
"Xe_000918"	"Xe_000918"
"Xe_000919"	"SRP19"
"Xe_000920"	"FAM173B_1"
"Xe_000921"	"ARL5A"
"Xe_000922"	"Xe_000922"
"Xe_000923"	"Xe_000923"
"Xe_000924"	"K_tetra_2"
"Xe_000925"	"KCNC3"
"Xe_000926"	"DOCK7"
"Xe_000927"	"CTNS"
"Xe_028810"	"Xe_028810"
"Xe_000928"	"PNLIP"
"Xe_000929"	"Xe_000929"
"Xe_000930"	"Xe_000930"
"Xe_000931"	"Xe_000931"
"Xe_000932"	"ARL14EPL"
"Xe_000933"	"EBF4"
"Xe_000934"	"PRDM14"
"Xe_000935"	"Xe_000935"
"Xe_000936"	"TOPORS"
"Xe_000937"	"Xe_000937"
"Xe_028811"	"Xe_028811"
"Xe_000938"	"Xe_000938"
"Xe_000939"	"Xe_000939"
"Xe_000940"	"Xe_000940"
"Xe_000941"	"NALCN"
"Xe_000942"	"R3HDM4"
"Xe_000943"	"PLD_envelope"
"Xe_000944"	"Xe_000944"
"Xe_000945"	"C11ORF57"
"Xe_000946"	"TXN"
"Xe_000947"	"HOOK3"
"Xe_000948"	"Xe_000948"
"Xe_000949"	"PRKAA2"
"Xe_000950"	"NLN"
"Xe_000951"	"POLR2F"
"Xe_000952"	"RCL1"
"Xe_000953"	"Xe_000953"
"Xe_000954"	"GTF3C3_1"
"Xe_000955"	"GTF3C3_2"
"Xe_000956"	"Xe_000956"
"Xe_000957"	"Xe_000957"
"Xe_000958"	"TP63_1"
"Xe_000959"	"Papillomavirus helicase"
"Xe_000960"	"Xe_000960"
"Xe_000961"	"BMP2_1"
"Xe_000962"	"FBOX_1"
"Xe_000963"	"calcium calmodulin-dependent protein kinase"
"Xe_000964"	"Xe_000964"
"Xe_000965"	"Xe_000965"
"Xe_000966"	"WDR27"
"Xe_000967"	"Xe_000967"
"Xe_000968"	"Xe_000968"
"Xe_000969"	"ERH"
"Xe_000970"	"PWI domain"
"Xe_000971"	"HHAT"
"Xe_000972"	"ADCY10"
"Xe_000973"	"PMVK"
"Xe_000974"	"DPP3"
"Xe_000975"	"FRG1_1"
"Xe_000976"	"FRG1_2"
"Xe_000977"	"SLC46A1_1"
"Xe_000978"	"EXO1_1"
"Xe_000979"	"GALT"
"Xe_000980"	"croquemort-like mating protein M82"
"Xe_000981"	"Xe_000981"
"Xe_000982"	"Xe_000982"
"Xe_028812"	"Xe_028812"
"Xe_000983"	"DMRTA motif_1"
"Xe_000984"	"PI4KA"
"Xe_000985"	"Xe_000985"
"Xe_000986"	"SMC2"
"Xe_000987"	"RAB3"
"Xe_000988"	"GLDC"
"Xe_000989"	"Autophagy-related protein 11"
"Xe_000990"	"EPS15L1"
"Xe_000991"	"Xe_000991"
"Xe_000992"	"G protein-coupled receptor 143_1"
"Xe_000993"	"Xe_000993"
"Xe_000994"	"Xe_000994"
"Xe_000995"	"Xe_000995"
"Xe_000996"	"Xe_000996"
"Xe_000997"	"CUBN_1"
"Xe_000998"	"Xe_000998"
"Xe_000999"	"Xe_000999"
"Xe_001000"	"Xe_001000"
"Xe_001001"	"Xe_001001"
"Xe_001002"	"Xe_001002"
"Xe_001003"	"Xe_001003"
"Xe_001004"	"ASNA1_1"
"Xe_001005"	"Xe_001005"
"Xe_001006"	"Xe_001006"
"Xe_001007"	"Xe_001007"
"Xe_001008"	"Xe_001008"
"Xe_001009"	"Xe_001009"
"Xe_001010"	"Xe_001010"
"Xe_001011"	"Galactosyltransferase_1"
"Xe_001012"	"Xe_001012"
"Xe_001013"	"Xe_001013"
"Xe_001014"	"Xe_001014"
"Xe_001015"	"Xe_001015"
"Xe_001016"	"Xe_001016"
"Xe_001017"	"Xe_001017"
"Xe_001018"	"Xe_001018"
"Xe_001019"	"CUBN_2"
"Xe_001020"	"Xe_001020"
"Xe_001021"	"CUZD1_1"
"Xe_001022"	"Xe_001022"
"Xe_001023"	"CUZD1_2"
"Xe_001024"	"Xe_001024"
"Xe_001025"	"Xe_001025"
"Xe_001026"	"GLUL_2"
"Xe_001027"	"Fes/CIP4, and EFC/F-BAR homology domain"
"Xe_001028"	"FCHO2"
"Xe_001029"	"ZNF367"
"Xe_001030"	"SCP2"
"Xe_001031"	"Xe_001031"
"Xe_001032"	"Xe_001032"
"Xe_001033"	"SLC1A1_5"
"Xe_001034"	"SLC1A1_6"
"Xe_001035"	"Xe_001035L"
"Xe_001036"	"Xe_001036L"
"Xe_001037"	"Xe_001037"
"Xe_001038"	"Xe_001038"
"Xe_001039"	"YTHDC1"
"Xe_001040"	"Xe_001040"
"Xe_001041"	"Xe_001041"
"Xe_001042"	"Xe_001042"
"Xe_001043"	"DIRAS1_1"
"Xe_001044"	"REXO1"
"Xe_001045"	"PIGQ"
"Xe_001046"	"Xe_001046"
"Xe_001047"	"KIAA1045"
"Xe_001048"	"Xe_001048"
"Xe_001049"	"FAM151B"
"Xe_001050"	"OIT3_1"
"Xe_001051"	"GPR126_1"
"Xe_001052"	"Carboxypeptidase_1"
"Xe_001053"	"Carboxypeptidase_2"
"Xe_001054"	"Xe_001054"
"Xe_001055"	"FG01350.1"
"Xe_001056"	"Xe_001056"
"Xe_001057"	"EFCAB7"
"Xe_001058"	"CHY zinc finger_1"
"Xe_001059"	"RAS_1"
"Xe_001060"	"DIRAS2"
"Xe_001061"	"Xe_001061"
"Xe_001062"	"Xe_001062"
"Xe_001063"	"Xe_001063"
"Xe_001064"	"Xe_001064"
"Xe_001065"	"HMHA1_1"
"Xe_001066"	"SERBP1"
"Xe_001067"	"RNF11"
"Xe_001068"	"NUP155"
"Xe_001069"	"POLR1A_1"
"Xe_001070"	"Xe_001070"
"Xe_001071"	"Xe_001071"
"Xe_001072"	"POLR1A_2"
"Xe_001073"	"Helix-loop-helix DNA-binding domain_2"
"Xe_001074"	"RAD17"
"Xe_001075"	"MUSK_1"
"Xe_001076"	"Xe_001076"
"Xe_001077"	"ZFYVE9_1"
"Xe_001078"	"GIPC2"
"Xe_001079"	"Xe_001079"
"Xe_001080"	"Xe_001080"
"Xe_001081"	"Xe_001081"
"Xe_001082"	"Xe_001082L"
"Xe_001083"	"METAP1D"
"Xe_001084"	"Xe_001084"
"Xe_001085"	"Helix-loop-helix DNA-binding domain_3"
"Xe_001086"	"FLT1_1"
"Xe_001087"	"TWIST1"
"Xe_001088"	"PSMG3"
"Xe_001089"	"DMAP1"
"Xe_001090"	"DDX4_3"
"Xe_001091"	"DLEC1"
"Xe_001092"	"ANKAR_1"
"Xe_001093"	"Xe_001093"
"Xe_001094"	"Xe_001094"
"Xe_001095"	"Xe_001095"
"Xe_001096"	"IGSF10_1"
"Xe_001097"	"Fibroblast growth factor receptor_1"
"Xe_001098"	"Xe_001098"
"Xe_001099"	"Fibroblast growth factor receptor_2"
"Xe_001100"	"Xe_001100"
"Xe_001101"	"Xe_001101"
"Xe_001102"	"THAP10_2"
"Xe_001103"	"Fibroblast growth factor receptor_3"
"Xe_001104"	"ABRACL"
"Xe_001105"	"TMUB2"
"Xe_001106"	"FANCC"
"Xe_001107"	"Xe_001107"
"Xe_001108"	"Xe_001108"
"Xe_001109"	"TM2D1"
"Xe_001110"	"SUGP1"
"Xe_001111"	"Xe_001111"
"Xe_001112"	"Xe_001112"
"Xe_001113"	"DCXR_1"
"Xe_001114"	"DCXR_2"
"Xe_001115"	"TIMELESS_1"
"Xe_001116"	"Xe_001116"
"Xe_001117"	"HSPBAP1"
"Xe_001118"	"MAP3K7"
"Xe_001119"	"Xe_001119"
"Xe_001120"	"AARSD1"
"Xe_001121"	"Xe_001121"
"Xe_001122"	"MSRB2"
"Xe_001123"	"MFSD14A"
"Xe_001124"	"Xe_001124"
"Xe_001126"	"ERCC3"
"Xe_001125"	"Helix-loop-helix DNA-binding domain_4"
"Xe_001128"	"Receptor_2"
"Xe_028813"	"serine arginine-rich splicing factor_5"
"Xe_001129"	"Xe_001129"
"Xe_001130"	"Xe_001130"
"Xe_001131"	"Xe_001131"
"Xe_001132"	"Xe_001132"
"Xe_001133"	"Xe_001133"
"Xe_001134"	"TMEM5_1"
"Xe_001135"	"Xe_001135"
"Xe_001136"	"Xe_001136"
"Xe_001137"	"Xe_001137"
"Xe_001138"	"Xe_001138"
"Xe_001139"	"Xe_001139"
"Xe_001140"	"TMEM5_2"
"Xe_001141"	"MED8"
"Xe_001142"	"Xe_001142"
"Xe_001143"	"Xe_001143"
"Xe_001144"	"Xe_001144"
"Xe_001145"	"Xe_001145"
"Xe_001146"	"TRIM23"
"Xe_001147"	"C5ORF44"
"Xe_001148"	"C19ORF6"
"Xe_001149"	"JMJD7"
"Xe_001150"	"CDC16"
"Xe_001151"	"DAB2"
"Xe_001152"	"MED26"
"Xe_001153"	"Xe_001153"
"Xe_001154"	"SREK1IP1"
"Xe_001155"	"Xe_001155L"
"Xe_001156"	"Xe_001156"
"Xe_001157"	"NIPBL"
"Xe_001158"	"DBT"
"Xe_001159"	"CWC27"
"Xe_001160"	"SPTLC1"
"Xe_001161"	"Zinc finger protein_1"
"Xe_001162"	"MKNK1"
"Xe_001163"	"GCDH"
"Xe_001164"	"CHERP"
"Xe_001165"	"Xe_001165"
"Xe_001166"	"RPF1"
"Xe_001167"	"Xe_001167"
"Xe_001168"	"AKR1A1"
"Xe_001169"	"Xe_001169"
"Xe_001170"	"Xe_001170"
"Xe_001171"	"Xe_001171"
"Xe_001172"	"Xe_001172"
"Xe_001174"	"PARP14_1"
"Xe_001175"	"Xe_001175"
"Xe_001176"	"Xe_001176"
"Xe_001177"	"PARP14_2"
"Xe_001178"	"PARP10_1"
"Xe_001179"	"PARP14_3"
"Xe_001180"	"TRPA1_1"
"Xe_001181"	"Xe_001181"
"Xe_001182"	"WD repeat domain 31_2"
"Xe_001183"	"Polo-like kinase"
"Xe_001184"	"NFKBIA"
"Xe_001185"	"Xe_001185"
"Xe_001186"	"TRPA1_2"
"Xe_001187"	"Xe_001187"
"Xe_028814"	"KLHL5_1"
"Xe_001188"	"WDR18_1"
"Xe_001189"	"AP1M1"
"Xe_001190"	"RING_1"
"Xe_001191"	"Xe_001191"
"Xe_001192"	"ABCB1_1"
"Xe_001193"	"MEI-9"
"Xe_001194"	"ROR1_2"
"Xe_001195"	"EIF2AK4_1"
"Xe_001196"	"Xe_001196"
"Xe_001197"	"Xe_001197"
"Xe_001198"	"Xe_001198"
"Xe_001199"	"Arylamine N-acetyltransferase_1"
"Xe_001200"	"Arylamine N-acetyltransferase_2"
"Xe_001201"	"Arylamine N-acetyltransferase_3"
"Xe_001202"	"DCAF15"
"Xe_001203"	"EGF"
"Xe_001204"	"EIF2B2"
"Xe_001205"	"DMD-5"
"Xe_001206"	"member of RAS oncogene family"
"Xe_001207"	"Xe_001207"
"Xe_001208"	"Xe_001208"
"Xe_001209"	"Xe_001209"
"Xe_028815"	"Xe_028815"
"Xe_001210"	"Xe_001210"
"Xe_001211"	"DUF23_1"
"Xe_001212"	"NDUFA8"
"Xe_001213"	"C1ORF177"
"Xe_001214"	"Xe_001214"
"Xe_001215"	"ASNSD1_1"
"Xe_001216"	"ASNSD1_2"
"Xe_001217"	"hATC_1"
"Xe_001218"	"Xe_001218"
"Xe_028816"	"Xe_028816"
"Xe_001219"	"Xe_001219"
"Xe_001220"	"Xe_001220"
"Xe_001221"	"Xe_001221"
"Xe_001222"	"DM3_1"
"Xe_001223"	"POLD1_1"
"Xe_001224"	"Xe_001224"
"Xe_001225"	"Xe_001225"
"Xe_001226"	"Xe_001226"
"Xe_001227"	"Xe_001227"
"Xe_001228"	"Xe_001228"
"Xe_001229"	"ASNA1_2"
"Xe_028817"	"BTB And C-terminal Kelch_8"
"Xe_001230"	"Xe_001230"
"Xe_001231"	"OXCT1"
"Xe_001233"	"GRPR_2"
"Xe_001232"	"Xe_001232"
"Xe_001234"	"Xe_001234L"
"Xe_001235"	"Xe_001235L"
"Xe_001236"	"Xe_001236L"
"Xe_001237"	"Xe_001237L"
"Xe_001238"	"Xe_001238L"
"Xe_001239"	"Xe_001239"
"Xe_001240"	"Mov34_2"
"Xe_001241"	"NOL9"
"Xe_001242"	"FAEA_1"
"Xe_001243"	"FAEA_2"
"Xe_001244"	"LZTFL1_1"
"Xe_001245"	"TAX1BP1"
"Xe_001246"	"ALG2_1"
"Xe_001247"	"ANKLE2"
"Xe_001248"	"homeobox protein_1"
"Xe_001249"	"OXNAD1"
"Xe_001250"	"Xe_001250L"
"Xe_001251"	"Xe_001251"
"Xe_001252"	"Xe_001252"
"Xe_001253"	"Xe_001253"
"Xe_001254"	"Xe_001254"
"Xe_001255"	"Xe_001255"
"Xe_001256"	"PDE4D"
"Xe_001257"	"Xe_001257"
"Xe_001258"	"DDI1"
"Xe_001259"	"RACGAP1"
"Xe_001260"	"zinc finger SWIM-type containing 8"
"Xe_001261"	"EAA4L"
"Xe_001262"	"PPWD1"
"Xe_001263"	"Xe_001263"
"Xe_001264"	"Xe_001264L"
"Xe_001265"	"NOX5"
"Xe_001266"	"Xe_001266"
"Xe_028818"	"Xe_028818"
"Xe_001268"	"HDAC9_1"
"Xe_001267"	"Xe_001267"
"Xe_001270"	"Xe_001270"
"Xe_001271"	"Xe_001271"
"Xe_001272"	"LRR_TYP_1"
"Xe_001273"	"DNAJB6"
"Xe_001274"	"ARF_1"
"Xe_001275"	"Xe_001275"
"Xe_001276"	"Xe_001276"
"Xe_001277"	"ZCCHC11"
"Xe_001278"	"Xe_001278"
"Xe_028819"	"PHR domain_3"
"Xe_001279"	"Xe_001279"
"Xe_001280"	"Xe_001280"
"Xe_001281"	"Xe_001281"
"Xe_001282"	"DDR2"
"Xe_001283"	"Xe_001283"
"Xe_001284"	"Xe_001284"
"Xe_001285"	"Xe_001285"
"Xe_001286"	"Xe_001286"
"Xe_001287"	"HAPLN1_1"
"Xe_001288"	"PSMD3"
"Xe_001289"	"FAM188A"
"Xe_001290"	"WDR24"
"Xe_001291"	"Xe_001291"
"Xe_001292"	"Xe_001292"
"Xe_001293"	"Xe_001293"
"Xe_001294"	"Xe_001294"
"Xe_001295"	"Xe_001295"
"Xe_001296"	"FBXL20_1"
"Xe_001297"	"TTC38"
"Xe_001298"	"CUL2"
"Xe_001299"	"Glycerol-3-phosphate dehydrogenase"
"Xe_001300"	"PSMD11A"
"Xe_001301"	"PLSCR3_1"
"Xe_001302"	"BCHE_1"
"Xe_028820"	"Xe_028820"
"Xe_001303"	"BCHE_2"
"Xe_001304"	"Xe_001304"
"Xe_001305"	"Xe_001305"
"Xe_001306"	"Xe_001306"
"Xe_001307"	"Xe_001307"
"Xe_001308"	"MLLT10"
"Xe_001309"	"IGF2BP2"
"Xe_001310"	"CDV3"
"Xe_001311"	"Eukaryotic elongation factor-2 kinase_1"
"Xe_001312"	"Xe_001312"
"Xe_001313"	"Xe_001313"
"Xe_001314"	"Eukaryotic elongation factor-2 kinase_2"
"Xe_001315"	"Xe_001315"
"Xe_001316"	"LRRC45"
"Xe_001317"	"Xe_001317"
"Xe_001318"	"Xe_001318"
"Xe_001319"	"Xe_001319"
"Xe_001320"	"Xe_001320"
"Xe_001321"	"Xe_001321"
"Xe_001322"	"Eukaryotic elongation factor-2 kinase_3"
"Xe_001323"	"Xe_001323"
"Xe_001324"	"Xe_001324"
"Xe_001325"	"PRLHR"
"Xe_001326"	"Xe_001326"
"Xe_001327"	"PSME3"
"Xe_001328"	"BTBD8"
"Xe_001329"	"FAIM"
"Xe_001330"	"SNF2 family helicase ATPase"
"Xe_001331"	"Xe_001331"
"Xe_001332"	"Xe_001332"
"Xe_001333"	"PARP14_4"
"Xe_001334"	"Xe_001334"
"Xe_001335"	"NDC80_1"
"Xe_001336"	"Xe_001336"
"Xe_001337"	"Xe_001337"
"Xe_001338"	"Xe_001338"
"Xe_001339"	"Xe_001339"
"Xe_001340"	"NLR family, pyrin domain containing 8"
"Xe_001341"	"Xe_001341"
"Xe_001342"	"Death domain_2"
"Xe_001343"	"Xe_001343"
"Xe_001344"	"Xe_001344"
"Xe_001345"	"CHPF2"
"Xe_001346"	"Xe_001346"
"Xe_001347"	"Xe_001347"
"Xe_001348"	"PLD2_1"
"Xe_001349"	"PLD2_2"
"Xe_001350"	"Xe_001350"
"Xe_001351"	"Xe_001351"
"Xe_001352"	"PLD2_3"
"Xe_001353"	"Xe_001353"
"Xe_001354"	"PLD2_4"
"Xe_001355"	"Xe_001355"
"Xe_001356"	"PLD2_5"
"Xe_001357"	"PLD2_6"
"Xe_001358"	"PLD2_7"
"Xe_001359"	"PLD2_8"
"Xe_001360"	"Xe_001360"
"Xe_001361"	"Xe_001361"
"Xe_001362"	"Collagen triple helix repeat (20 copies)_1"
"Xe_001363"	"Xe_001363"
"Xe_001364"	"MYO10"
"Xe_001365"	"ABCB6"
"Xe_001366"	"GDF11"
"Xe_001367"	"Xe_001367"
"Xe_001368"	"BMS1_1"
"Xe_001369"	"Xe_001369"
"Xe_001370"	"Retrotransposon protein_1"
"Xe_001371"	"Xe_001371"
"Xe_001372"	"Xe_001372"
"Xe_001373"	"C7ORF31_2"
"Xe_001374"	"YIPF1"
"Xe_001375"	"ART4"
"Xe_001376"	"Xe_001376"
"Xe_001377"	"Xe_001377"
"Xe_001378"	"HSPB11"
"Xe_001379"	"ERMP1"
"Xe_001380"	"C7ORF72"
"Xe_001381"	"Xe_001381"
"Xe_001382"	"MUT"
"Xe_001383"	"dickkopf 3 homolog (Xenopus laevis)"
"Xe_001384"	"TRABD2A_1"
"Xe_001385"	"KCNH7"
"Xe_001386"	"NDUFS1"
"Xe_001387"	"MRPL2"
"Xe_001388"	"Major Facilitator Superfamily_7"
"Xe_001389"	"C17ORF53"
"Xe_001390"	"Xe_001390"
"Xe_001391"	"Xe_001391"
"Xe_001392"	"Xe_001392"
"Xe_001393"	"Xe_001393"
"Xe_001394"	"Xe_001394"
"Xe_028821"	"Xe_028821"
"Xe_028822"	"Xe_028822"
"Xe_001395"	"Astacin (Peptidase family M12A)_1"
"Xe_001396"	"Retrotransposon protein_2"
"Xe_001397"	"Xe_001397"
"Xe_001398"	"Xe_001398"
"Xe_001399"	"Xe_001399"
"Xe_001400"	"Xe_001400"
"Xe_001401"	"Xe_001401"
"Xe_001402"	"Xe_001402"
"Xe_001403"	"Xe_001403"
"Xe_001404"	"Xe_001404"
"Xe_001405"	"Xe_001405"
"Xe_001406"	"Xe_001406"
"Xe_001407"	"Xe_001407"
"Xe_001408"	"to reverse transcriptase_1"
"Xe_001409"	"Xe_001409"
"Xe_001410"	"Xe_001410"
"Xe_001411"	"Xe_001411"
"Xe_001412"	"Xe_001412"
"Xe_001413"	"Xe_001413"
"Xe_001414"	"Xe_001414"
"Xe_001415"	"Xe_001415"
"Xe_001416"	"Xe_001416"
"Xe_001417"	"Xe_001417"
"Xe_001418"	"Xe_001418"
"Xe_001419"	"Xe_001419"
"Xe_028823"	"Xe_028823"
"Xe_001420"	"Xe_001420"
"Xe_001421"	"Xe_001421"
"Xe_001422"	"Xe_001422"
"Xe_001423"	"RECD"
"Xe_001424"	"Helicase"
"Xe_001425"	"Xe_001425"
"Xe_001426"	"Xe_001426"
"Xe_001427"	"Xe_001427"
"Xe_001428"	"Xe_001428"
"Xe_001429"	"DUF889_1"
"Xe_001430"	"Xe_001430"
"Xe_001431"	"Xe_001431"
"Xe_001432"	"Xe_001432"
"Xe_001433"	"Xe_001433"
"Xe_001434"	"Xe_001434"
"Xe_001435"	"Xe_001435"
"Xe_001436"	"Xe_001436"
"Xe_001437"	"Integrase core domain_3"
"Xe_001438"	"Xe_001438"
"Xe_001439"	"Xe_001439"
"Xe_001440"	"Xe_001440"
"Xe_001441"	"Xe_001441"
"Xe_001442"	"Xe_001442"
"Xe_001443"	"Xe_001443"
"Xe_001444"	"Hydra magnipapillata_1"
"Xe_001445"	"acid) phosphatase_1"
"Xe_001446"	"Xe_001446"
"Xe_001447"	"Inherit from meNOG: Hydra magnipapillata_1"
"Xe_001448"	"ARFGEF1_1"
"Xe_001449"	"SEC71_1"
"Xe_001450"	"ARFGEF2_1"
"Xe_001451"	"Tudor domain_1"
"Xe_001452"	"Divergent AAA domain_1"
"Xe_001453"	"POLR2C_1"
"Xe_001454"	"Xe_001454"
"Xe_001455"	"Xe_001455"
"Xe_001456"	"Xe_001456"
"Xe_001457"	"NOI"
"Xe_001458"	"Xe_001458"
"Xe_001459"	"WDR3_1"
"Xe_001460"	"VPS16B"
"Xe_001461"	"Xe_001461"
"Xe_001462"	"Xe_001462"
"Xe_001463"	"Xe_001463"
